Date,Open,High,Low,Close,Volume
2022/12/30 16:53, 14120.00, 14124.00, 14081.00, 14098.00, 15867
2022/12/30 18:46, 14098.00, 14132.00, 14090.00, 14132.00, 7512
2022/12/30 20:39, 14132.00, 14132.00, 14094.00, 14099.00, 7456
2022/12/30 22:32, 14098.00, 14106.00, 14067.00, 14079.00, 14568
2022/12/31 00:25, 14079.00, 14110.00, 14043.00, 14047.00, 31215
2022/12/31 02:18, 14046.00, 14054.00, 14021.00, 14035.00, 14641
2022/12/31 04:11, 14035.00, 14065.00, 14005.00, 14065.00, 8970
2022/12/31 05:00, 14064.00, 14130.00, 14063.00, 14100.00, 10008
2023/01/03 10:38, 14064.00, 14096.00, 13952.00, 14095.00, 105873
2023/01/03 12:31, 14095.00, 14210.00, 14094.00, 14209.00, 59671
2023/01/03 13:45, 14208.00, 14247.00, 14207.00, 14230.00, 28638
2023/01/03 16:53, 14227.00, 14292.00, 14207.00, 14287.00, 19385
2023/01/03 18:46, 14287.00, 14315.00, 14284.00, 14295.00, 13959
2023/01/03 20:39, 14295.00, 14302.00, 14226.00, 14245.00, 16792
2023/01/03 22:32, 14245.00, 14272.00, 14231.00, 14253.00, 16137
2023/01/04 00:25, 14253.00, 14304.00, 14174.00, 14193.00, 54747
2023/01/04 02:18, 14193.00, 14197.00, 14146.00, 14156.00, 18686
2023/01/04 04:11, 14156.00, 14207.00, 14150.00, 14193.00, 7076
2023/01/04 05:00, 14193.00, 14217.00, 14183.00, 14190.00, 2984
2023/01/04 10:38, 14199.00, 14271.00, 14180.00, 14230.00, 69461
2023/01/04 12:31, 14231.00, 14253.00, 14187.00, 14207.00, 28392
2023/01/04 13:45, 14206.00, 14245.00, 14202.00, 14209.00, 16919
2023/01/04 16:53, 14207.00, 14268.00, 14204.00, 14250.00, 13243
2023/01/04 18:46, 14250.00, 14255.00, 14228.00, 14231.00, 8432
2023/01/04 20:39, 14232.00, 14252.00, 14230.00, 14239.00, 5705
2023/01/04 22:32, 14238.00, 14289.00, 14223.00, 14270.00, 19093
2023/01/05 00:25, 14271.00, 14304.00, 14211.00, 14288.00, 51430
2023/01/05 02:18, 14287.00, 14343.00, 14284.00, 14332.00, 22196
2023/01/05 04:11, 14332.00, 14350.00, 14282.00, 14334.00, 17712
2023/01/05 05:00, 14334.00, 14342.00, 14306.00, 14328.00, 3707
2023/01/05 10:38, 14325.00, 14375.00, 14268.00, 14282.00, 81679
2023/01/05 12:31, 14281.00, 14299.00, 14239.00, 14266.00, 36949
2023/01/05 13:45, 14266.00, 14290.00, 14259.00, 14289.00, 16184
2023/01/05 16:53, 14277.00, 14295.00, 14261.00, 14284.00, 10825
2023/01/05 18:46, 14284.00, 14322.00, 14282.00, 14315.00, 10922
2023/01/05 20:39, 14314.00, 14330.00, 14307.00, 14318.00, 7767
2023/01/05 22:32, 14318.00, 14320.00, 14234.00, 14249.00, 28635
2023/01/06 00:25, 14249.00, 14274.00, 14223.00, 14230.00, 33982
2023/01/06 02:18, 14229.00, 14261.00, 14226.00, 14234.00, 8945
2023/01/06 04:11, 14234.00, 14277.00, 14231.00, 14251.00, 6919
2023/01/06 05:00, 14251.00, 14255.00, 14235.00, 14238.00, 2574
2023/01/06 10:38, 14274.00, 14346.00, 14274.00, 14318.00, 64727
2023/01/06 12:31, 14319.00, 14404.00, 14317.00, 14383.00, 46882
2023/01/06 13:45, 14382.00, 14394.00, 14355.00, 14366.00, 18663
2023/01/06 16:53, 14361.00, 14383.00, 14340.00, 14349.00, 11480
2023/01/06 18:46, 14350.00, 14371.00, 14335.00, 14366.00, 8367
