Date,Open,High,Low,Close,Volume
2022/12/30 16:03, 14120.00, 14124.00, 14081.00, 14101.00, 12565
2022/12/30 17:06, 14101.00, 14109.00, 14090.00, 14096.00, 4391
2022/12/30 18:09, 14096.00, 14114.00, 14093.00, 14114.00, 3140
2022/12/30 19:12, 14113.00, 14132.00, 14103.00, 14122.00, 5305
2022/12/30 20:15, 14122.00, 14132.00, 14111.00, 14115.00, 3134
2022/12/30 21:18, 14115.00, 14116.00, 14087.00, 14093.00, 5789
2022/12/30 22:21, 14093.00, 14095.00, 14067.00, 14090.00, 9709
2022/12/30 23:24, 14090.00, 14110.00, 14050.00, 14077.00, 21243
2022/12/31 00:27, 14077.00, 14086.00, 14043.00, 14046.00, 11662
2022/12/31 01:30, 14046.00, 14051.00, 14021.00, 14039.00, 10943
2022/12/31 02:33, 14039.00, 14054.00, 14005.00, 14024.00, 6524
2022/12/31 03:36, 14026.00, 14042.00, 14021.00, 14039.00, 3291
2022/12/31 04:39, 14038.00, 14092.00, 14034.00, 14091.00, 6936
2022/12/31 05:00, 14092.00, 14130.00, 14089.00, 14100.00, 5605
2023/01/03 09:48, 14064.00, 14064.00, 13952.00, 13982.00, 64070
2023/01/03 10:51, 13981.00, 14156.00, 13966.00, 14147.00, 56788
2023/01/03 11:54, 14147.00, 14199.00, 14128.00, 14190.00, 33357
2023/01/03 12:57, 14192.00, 14247.00, 14185.00, 14231.00, 25083
2023/01/03 13:45, 14231.00, 14239.00, 14216.00, 14230.00, 14884
2023/01/03 16:03, 14227.00, 14277.00, 14207.00, 14271.00, 11396
2023/01/03 17:06, 14273.00, 14300.00, 14253.00, 14297.00, 10555
2023/01/03 18:09, 14298.00, 14315.00, 14286.00, 14303.00, 7722
2023/01/03 19:12, 14303.00, 14309.00, 14286.00, 14287.00, 5252
2023/01/03 20:15, 14287.00, 14288.00, 14226.00, 14240.00, 12028
2023/01/03 21:18, 14240.00, 14269.00, 14231.00, 14250.00, 9780
2023/01/03 22:21, 14249.00, 14272.00, 14245.00, 14267.00, 7290
2023/01/03 23:24, 14266.00, 14304.00, 14193.00, 14210.00, 35213
2023/01/04 00:27, 14208.00, 14241.00, 14174.00, 14194.00, 22024
2023/01/04 01:30, 14194.00, 14197.00, 14153.00, 14165.00, 12035
2023/01/04 02:33, 14166.00, 14193.00, 14146.00, 14170.00, 7557
2023/01/04 03:36, 14170.00, 14185.00, 14150.00, 14156.00, 2545
2023/01/04 04:39, 14156.00, 14217.00, 14154.00, 14194.00, 5357
2023/01/04 05:00, 14194.00, 14199.00, 14186.00, 14190.00, 1012
2023/01/04 09:48, 14199.00, 14271.00, 14180.00, 14247.00, 48418
2023/01/04 10:51, 14248.00, 14263.00, 14204.00, 14221.00, 24092
2023/01/04 11:54, 14221.00, 14253.00, 14187.00, 14207.00, 18796
2023/01/04 12:57, 14207.00, 14221.00, 14199.00, 14212.00, 10051
2023/01/04 13:45, 14211.00, 14245.00, 14208.00, 14209.00, 13415
2023/01/04 16:03, 14207.00, 14237.00, 14204.00, 14235.00, 4976
2023/01/04 17:06, 14235.00, 14268.00, 14234.00, 14243.00, 9388
2023/01/04 18:09, 14242.00, 14253.00, 14234.00, 14251.00, 4589
2023/01/04 19:12, 14251.00, 14254.00, 14228.00, 14245.00, 4119
2023/01/04 20:15, 14246.00, 14252.00, 14233.00, 14243.00, 3450
2023/01/04 21:18, 14243.00, 14244.00, 14223.00, 14240.00, 4936
2023/01/04 22:21, 14240.00, 14279.00, 14240.00, 14268.00, 11663
2023/01/04 23:24, 14268.00, 14304.00, 14211.00, 14229.00, 39481
2023/01/05 00:27, 14230.00, 14293.00, 14226.00, 14287.00, 15520
2023/01/05 01:30, 14288.00, 14337.00, 14286.00, 14327.00, 15428
2023/01/05 02:33, 14327.00, 14343.00, 14296.00, 14330.00, 7489
2023/01/05 03:36, 14331.00, 14348.00, 14282.00, 14304.00, 12603
2023/01/05 04:39, 14305.00, 14350.00, 14295.00, 14318.00, 6170
2023/01/05 05:00, 14317.00, 14332.00, 14306.00, 14328.00, 1706
2023/01/05 09:48, 14325.00, 14375.00, 14301.00, 14316.00, 50660
2023/01/05 10:51, 14316.00, 14332.00, 14268.00, 14287.00, 33682
2023/01/05 11:54, 14288.00, 14299.00, 14239.00, 14243.00, 25765
2023/01/05 12:57, 14243.00, 14269.00, 14240.00, 14267.00, 11749
2023/01/05 13:45, 14267.00, 14290.00, 14262.00, 14289.00, 12956
2023/01/05 16:03, 14277.00, 14285.00, 14261.00, 14276.00, 6482
2023/01/05 17:06, 14276.00, 14295.00, 14270.00, 14285.00, 5511
2023/01/05 18:09, 14285.00, 14315.00, 14285.00, 14309.00, 6480
2023/01/05 19:12, 14308.00, 14322.00, 14306.00, 14319.00, 5021
2023/01/05 20:15, 14319.00, 14330.00, 14308.00, 14312.00, 4625
2023/01/05 21:18, 14312.00, 14324.00, 14276.00, 14280.00, 8976
2023/01/05 22:21, 14281.00, 14289.00, 14246.00, 14255.00, 16564
2023/01/05 23:24, 14255.00, 14274.00, 14223.00, 14249.00, 27144
2023/01/06 00:27, 14249.00, 14273.00, 14226.00, 14235.00, 11933
2023/01/06 01:30, 14234.00, 14261.00, 14234.00, 14248.00, 5767
2023/01/06 02:33, 14247.00, 14272.00, 14228.00, 14269.00, 5158
2023/01/06 03:36, 14270.00, 14277.00, 14253.00, 14257.00, 2908
2023/01/06 04:39, 14260.00, 14274.00, 14237.00, 14252.00, 2841
2023/01/06 05:00, 14252.00, 14253.00, 14235.00, 14238.00, 1159
2023/01/06 09:48, 14274.00, 14346.00, 14274.00, 14309.00, 45428
2023/01/06 10:51, 14309.00, 14342.00, 14290.00, 14335.00, 26064
2023/01/06 11:54, 14335.00, 14400.00, 14322.00, 14377.00, 31420
2023/01/06 12:57, 14378.00, 14404.00, 14368.00, 14383.00, 15022
2023/01/06 13:45, 14382.00, 14385.00, 14355.00, 14366.00, 12338
2023/01/06 16:03, 14361.00, 14383.00, 14356.00, 14364.00, 6219
2023/01/06 17:06, 14364.00, 14366.00, 14340.00, 14351.00, 6000
2023/01/06 18:09, 14353.00, 14356.00, 14335.00, 14351.00, 4656
2023/01/06 19:12, 14351.00, 14371.00, 14351.00, 14365.00, 4659
2023/01/06 20:15, 14365.00, 14369.00, 14350.00, 14351.00, 2626
2023/01/06 21:18, 14351.00, 14364.00, 14338.00, 14340.00, 5244
2023/01/06 22:21, 14341.00, 14441.00, 14324.00, 14404.00, 39590
2023/01/06 23:24, 14404.00, 14444.00, 14367.00, 14430.00, 35898
2023/01/07 00:27, 14430.00, 14508.00, 14415.00, 14500.00, 25809
2023/01/07 01:30, 14500.00, 14559.00, 14496.00, 14532.00, 15700
2023/01/07 02:33, 14533.00, 14560.00, 14529.00, 14559.00, 5004
2023/01/07 03:36, 14560.00, 14594.00, 14551.00, 14587.00, 5559
2023/01/07 04:39, 14589.00, 14619.00, 14587.00, 14600.00, 5793
2023/01/07 05:00, 14599.00, 14608.00, 14578.00, 14591.00, 2797
2023/01/09 09:48, 14619.00, 14652.00, 14582.00, 14647.00, 57104
2023/01/09 10:51, 14647.00, 14677.00, 14636.00, 14671.00, 25617
2023/01/09 11:54, 14672.00, 14699.00, 14660.00, 14692.00, 12561
2023/01/09 12:57, 14691.00, 14733.00, 14685.00, 14723.00, 14043
2023/01/09 13:45, 14722.00, 14771.00, 14719.00, 14768.00, 16790
2023/01/09 16:03, 14760.00, 14765.00, 14733.00, 14734.00, 7048
2023/01/09 17:06, 14734.00, 14776.00, 14731.00, 14774.00, 6095
2023/01/09 18:09, 14774.00, 14825.00, 14766.00, 14814.00, 12081
2023/01/09 19:12, 14814.00, 14816.00, 14783.00, 14795.00, 6371
2023/01/09 20:15, 14794.00, 14804.00, 14786.00, 14801.00, 2707
2023/01/09 21:18, 14802.00, 14831.00, 14793.00, 14808.00, 7406
2023/01/09 22:21, 14807.00, 14832.00, 14807.00, 14820.00, 6647
2023/01/09 23:24, 14820.00, 14892.00, 14818.00, 14853.00, 29399
2023/01/10 00:27, 14853.00, 14902.00, 14842.00, 14899.00, 13954
2023/01/10 01:30, 14899.00, 14900.00, 14875.00, 14884.00, 5140
2023/01/10 02:33, 14884.00, 14886.00, 14855.00, 14863.00, 4027
2023/01/10 03:36, 14862.00, 14863.00, 14801.00, 14826.00, 8298
2023/01/10 04:39, 14825.00, 14828.00, 14778.00, 14784.00, 6246
2023/01/10 05:00, 14783.00, 14791.00, 14768.00, 14781.00, 2374
2023/01/10 09:48, 14748.00, 14808.00, 14738.00, 14793.00, 40125
2023/01/10 10:51, 14793.00, 14829.00, 14735.00, 14754.00, 33498
2023/01/10 11:54, 14755.00, 14783.00, 14748.00, 14775.00, 15318
2023/01/10 12:57, 14774.00, 14802.00, 14770.00, 14778.00, 12942
2023/01/10 13:45, 14779.00, 14824.00, 14774.00, 14810.00, 12747
