Date,Open,High,Low,Close,Volume
2022/12/30 16:36, 14120.00, 14124.00, 14081.00, 14106.00, 15095
2022/12/30 18:12, 14107.00, 14114.00, 14090.00, 14108.00, 5202
2022/12/30 19:48, 14108.00, 14132.00, 14103.00, 14125.00, 6667
2022/12/30 21:24, 14125.00, 14125.00, 14085.00, 14085.00, 8014
2022/12/30 23:00, 14086.00, 14110.00, 14050.00, 14074.00, 24496
2022/12/31 00:36, 14074.00, 14089.00, 14034.00, 14046.00, 20356
2022/12/31 02:12, 14045.00, 14054.00, 14021.00, 14044.00, 11095
2022/12/31 03:48, 14044.00, 14045.00, 14005.00, 14040.00, 7281
2022/12/31 05:00, 14041.00, 14130.00, 14035.00, 14100.00, 12031
2023/01/03 10:21, 14064.00, 14068.00, 13952.00, 14064.00, 92220
2023/01/03 11:57, 14065.00, 14199.00, 14056.00, 14190.00, 62508
2023/01/03 13:33, 14189.00, 14247.00, 14185.00, 14226.00, 35147
2023/01/03 13:45, 14226.00, 14239.00, 14220.00, 14230.00, 4307
2023/01/03 16:36, 14227.00, 14277.00, 14207.00, 14265.00, 16244
2023/01/03 18:12, 14265.00, 14315.00, 14265.00, 14309.00, 13736
2023/01/03 19:48, 14308.00, 14308.00, 14242.00, 14247.00, 10908
2023/01/03 21:24, 14247.00, 14269.00, 14226.00, 14262.00, 17123
2023/01/03 23:00, 14262.00, 14304.00, 14213.00, 14214.00, 28425
2023/01/04 00:36, 14215.00, 14241.00, 14170.00, 14180.00, 37249
2023/01/04 02:12, 14179.00, 14193.00, 14146.00, 14166.00, 15623
2023/01/04 03:48, 14166.00, 14207.00, 14150.00, 14196.00, 5735
2023/01/04 05:00, 14195.00, 14217.00, 14183.00, 14190.00, 4723
2023/01/04 10:21, 14199.00, 14271.00, 14180.00, 14210.00, 63893
2023/01/04 11:57, 14210.00, 14253.00, 14187.00, 14212.00, 28437
2023/01/04 13:33, 14213.00, 14245.00, 14199.00, 14215.00, 19756
2023/01/04 13:45, 14215.00, 14217.00, 14208.00, 14209.00, 2686
2023/01/04 16:36, 14207.00, 14268.00, 14204.00, 14254.00, 11470
2023/01/04 18:12, 14254.00, 14259.00, 14234.00, 14253.00, 7683
2023/01/04 19:48, 14253.00, 14253.00, 14228.00, 14248.00, 5724
2023/01/04 21:24, 14248.00, 14263.00, 14223.00, 14257.00, 8397
2023/01/04 23:00, 14258.00, 14304.00, 14255.00, 14281.00, 28226
2023/01/05 00:36, 14280.00, 14326.00, 14211.00, 14324.00, 43397
2023/01/05 02:12, 14324.00, 14343.00, 14296.00, 14324.00, 14702
2023/01/05 03:48, 14324.00, 14348.00, 14282.00, 14316.00, 15262
2023/01/05 05:00, 14316.00, 14350.00, 14306.00, 14328.00, 6657
2023/01/05 10:21, 14325.00, 14375.00, 14268.00, 14291.00, 76545
2023/01/05 11:57, 14292.00, 14299.00, 14239.00, 14254.00, 34839
2023/01/05 13:33, 14253.00, 14282.00, 14245.00, 14276.00, 19066
2023/01/05 13:45, 14277.00, 14290.00, 14273.00, 14289.00, 4362
2023/01/05 16:36, 14277.00, 14295.00, 14261.00, 14289.00, 9374
2023/01/05 18:12, 14288.00, 14315.00, 14272.00, 14309.00, 9246
2023/01/05 19:48, 14309.00, 14324.00, 14307.00, 14316.00, 7005
2023/01/05 21:24, 14316.00, 14330.00, 14274.00, 14286.00, 13430
2023/01/05 23:00, 14286.00, 14287.00, 14223.00, 14248.00, 32983
2023/01/06 00:36, 14248.00, 14274.00, 14226.00, 14245.00, 21860
2023/01/06 02:12, 14245.00, 14261.00, 14228.00, 14236.00, 6917
2023/01/06 03:48, 14235.00, 14277.00, 14228.00, 14265.00, 6170
2023/01/06 05:00, 14266.00, 14274.00, 14235.00, 14238.00, 3584
2023/01/06 10:21, 14274.00, 14346.00, 14274.00, 14303.00, 59549
2023/01/06 11:57, 14302.00, 14400.00, 14298.00, 14390.00, 44326
2023/01/06 13:33, 14391.00, 14404.00, 14355.00, 14365.00, 23543
2023/01/06 13:45, 14364.00, 14369.00, 14362.00, 14366.00, 2854
2023/01/06 16:36, 14361.00, 14383.00, 14340.00, 14350.00, 10784
2023/01/06 18:12, 14351.00, 14357.00, 14335.00, 14356.00, 6245
2023/01/06 19:48, 14357.00, 14371.00, 14352.00, 14357.00, 5968
2023/01/06 21:24, 14358.00, 14364.00, 14324.00, 14338.00, 9214
2023/01/06 23:00, 14338.00, 14444.00, 14333.00, 14388.00, 59833
2023/01/07 00:36, 14389.00, 14514.00, 14389.00, 14512.00, 40669
2023/01/07 02:12, 14512.00, 14559.00, 14509.00, 14543.00, 17056
2023/01/07 03:48, 14544.00, 14603.00, 14540.00, 14592.00, 8619
2023/01/07 05:00, 14592.00, 14619.00, 14578.00, 14591.00, 7166
2023/01/09 10:21, 14619.00, 14665.00, 14582.00, 14648.00, 71421
2023/01/09 11:57, 14647.00, 14699.00, 14636.00, 14687.00, 24471
2023/01/09 13:33, 14687.00, 14751.00, 14687.00, 14745.00, 24565
2023/01/09 13:45, 14745.00, 14771.00, 14745.00, 14768.00, 5658
2023/01/09 16:36, 14760.00, 14765.00, 14731.00, 14748.00, 10069
2023/01/09 18:12, 14747.00, 14825.00, 14746.00, 14811.00, 15421
2023/01/09 19:48, 14811.00, 14816.00, 14783.00, 14799.00, 7661
2023/01/09 21:24, 14799.00, 14831.00, 14792.00, 14821.00, 9479
2023/01/09 23:00, 14821.00, 14892.00, 14810.00, 14878.00, 26774
2023/01/10 00:36, 14878.00, 14902.00, 14842.00, 14886.00, 23111
2023/01/10 02:12, 14886.00, 14900.00, 14855.00, 14861.00, 7542
2023/01/10 03:48, 14861.00, 14875.00, 14801.00, 14822.00, 9488
2023/01/10 05:00, 14822.00, 14823.00, 14768.00, 14781.00, 8248
2023/01/10 10:21, 14748.00, 14829.00, 14738.00, 14805.00, 55081
2023/01/10 11:57, 14805.00, 14810.00, 14735.00, 14775.00, 34219
2023/01/10 13:33, 14776.00, 14824.00, 14772.00, 14809.00, 21980
2023/01/10 13:45, 14809.00, 14815.00, 14798.00, 14810.00, 3350
2023/01/10 16:36, 14801.00, 14852.00, 14789.00, 14845.00, 11745
2023/01/10 18:12, 14845.00, 14848.00, 14820.00, 14835.00, 7090
2023/01/10 19:48, 14835.00, 14857.00, 14803.00, 14810.00, 8736
2023/01/10 21:24, 14809.00, 14822.00, 14784.00, 14807.00, 11908
2023/01/10 23:00, 14807.00, 14873.00, 14783.00, 14836.00, 31610
2023/01/11 00:36, 14837.00, 14864.00, 14797.00, 14829.00, 23247
2023/01/11 02:12, 14828.00, 14853.00, 14817.00, 14847.00, 5370
2023/01/11 03:48, 14846.00, 14872.00, 14838.00, 14860.00, 3976
2023/01/11 05:00, 14861.00, 14864.00, 14836.00, 14862.00, 2740
2023/01/11 10:21, 14862.00, 14884.00, 14776.00, 14776.00, 58336
2023/01/11 11:57, 14776.00, 14795.00, 14746.00, 14777.00, 29424
2023/01/11 13:33, 14778.00, 14803.00, 14760.00, 14787.00, 20167
2023/01/11 13:45, 14787.00, 14794.00, 14784.00, 14791.00, 2986
2023/01/11 16:36, 14778.00, 14778.00, 14713.00, 14752.00, 16091
2023/01/11 18:12, 14751.00, 14795.00, 14751.00, 14784.00, 8092
2023/01/11 19:48, 14784.00, 14790.00, 14765.00, 14787.00, 5865
2023/01/11 21:24, 14787.00, 14798.00, 14758.00, 14787.00, 7495
2023/01/11 23:00, 14787.00, 14844.00, 14782.00, 14829.00, 23138
2023/01/12 00:36, 14830.00, 14836.00, 14789.00, 14819.00, 17373
2023/01/12 02:12, 14820.00, 14842.00, 14816.00, 14838.00, 5818
2023/01/12 03:48, 14837.00, 14863.00, 14818.00, 14857.00, 5923
2023/01/12 05:00, 14857.00, 14872.00, 14846.00, 14857.00, 3389
2023/01/12 10:21, 14829.00, 14840.00, 14758.00, 14763.00, 50117
2023/01/12 11:57, 14763.00, 14775.00, 14715.00, 14762.00, 37351
2023/01/12 13:33, 14762.00, 14772.00, 14708.00, 14756.00, 25495
2023/01/12 13:45, 14757.00, 14786.00, 14757.00, 14766.00, 5652
2023/01/12 16:36, 14776.00, 14794.00, 14744.00, 14787.00, 11283
2023/01/12 18:12, 14787.00, 14842.00, 14775.00, 14820.00, 16055
2023/01/12 19:48, 14819.00, 14833.00, 14809.00, 14825.00, 5786
2023/01/12 21:24, 14825.00, 14879.00, 14823.00, 14864.00, 13605
2023/01/12 23:00, 14864.00, 14910.00, 14723.00, 14846.00, 79379
2023/01/13 00:36, 14845.00, 14956.00, 14845.00, 14937.00, 46054
2023/01/13 02:12, 14937.00, 15016.00, 14934.00, 14984.00, 18946
2023/01/13 03:48, 14986.00, 15020.00, 14953.00, 14994.00, 9651
