Date,Open,High,Low,Close,Volume
2022/12/30 16:54, 14120.00, 14124.00, 14081.00, 14099.00, 15892
2022/12/30 18:48, 14100.00, 14132.00, 14090.00, 14126.00, 7753
2022/12/30 20:42, 14127.00, 14132.00, 14094.00, 14097.00, 7405
2022/12/30 22:36, 14097.00, 14110.00, 14067.00, 14101.00, 17342
2022/12/31 00:30, 14101.00, 14103.00, 14036.00, 14037.00, 29740
2022/12/31 02:24, 14037.00, 14054.00, 14009.00, 14013.00, 15075
2022/12/31 04:18, 14012.00, 14085.00, 14005.00, 14085.00, 8975
2022/12/31 05:00, 14084.00, 14130.00, 14067.00, 14100.00, 8055
2023/01/03 10:39, 14064.00, 14108.00, 13952.00, 14107.00, 107591
2023/01/03 12:33, 14107.00, 14226.00, 14103.00, 14221.00, 60990
2023/01/03 13:45, 14222.00, 14247.00, 14215.00, 14230.00, 25601
2023/01/03 16:54, 14227.00, 14292.00, 14207.00, 14287.00, 19533
2023/01/03 18:48, 14287.00, 14315.00, 14284.00, 14292.00, 13909
2023/01/03 20:42, 14291.00, 14302.00, 14226.00, 14250.00, 16924
2023/01/03 22:36, 14251.00, 14282.00, 14231.00, 14274.00, 18834
2023/01/04 00:30, 14275.00, 14304.00, 14174.00, 14196.00, 52572
2023/01/04 02:24, 14195.00, 14197.00, 14146.00, 14164.00, 18126
2023/01/04 04:18, 14164.00, 14217.00, 14150.00, 14206.00, 7660
2023/01/04 05:00, 14207.00, 14208.00, 14183.00, 14190.00, 2208
2023/01/04 10:39, 14199.00, 14271.00, 14180.00, 14234.00, 69934
2023/01/04 12:33, 14234.00, 14253.00, 14187.00, 14215.00, 28315
2023/01/04 13:45, 14215.00, 14245.00, 14202.00, 14209.00, 16523
2023/01/04 16:54, 14207.00, 14268.00, 14204.00, 14250.00, 13281
2023/01/04 18:48, 14252.00, 14255.00, 14228.00, 14233.00, 8589
2023/01/04 20:42, 14233.00, 14252.00, 14232.00, 14232.00, 5785
2023/01/04 22:36, 14232.00, 14292.00, 14223.00, 14290.00, 22411
2023/01/05 00:30, 14289.00, 14304.00, 14211.00, 14299.00, 49154
2023/01/05 02:24, 14299.00, 14343.00, 14296.00, 14335.00, 21403
2023/01/05 04:18, 14336.00, 14350.00, 14282.00, 14340.00, 17714
2023/01/05 05:00, 14341.00, 14342.00, 14306.00, 14328.00, 3181
2023/01/05 10:39, 14325.00, 14375.00, 14268.00, 14287.00, 81875
2023/01/05 12:33, 14286.00, 14299.00, 14239.00, 14262.00, 36965
2023/01/05 13:45, 14262.00, 14290.00, 14259.00, 14289.00, 15972
2023/01/05 16:54, 14277.00, 14295.00, 14261.00, 14283.00, 10867
2023/01/05 18:48, 14284.00, 14322.00, 14283.00, 14315.00, 11029
