Date,Open,High,Low,Close,Volume
2022/12/30 15:23, 14120.00, 14124.00, 14095.00, 14110.00, 5227
2022/12/30 15:46, 14110.00, 14112.00, 14081.00, 14104.00, 4965
2022/12/30 16:09, 14105.00, 14116.00, 14097.00, 14104.00, 2816
2022/12/30 16:32, 14103.00, 14107.00, 14092.00, 14105.00, 1846
2022/12/30 16:55, 14105.00, 14109.00, 14097.00, 14102.00, 1073
2022/12/30 17:18, 14102.00, 14102.00, 14090.00, 14095.00, 1613
2022/12/30 17:41, 14095.00, 14105.00, 14094.00, 14102.00, 882
2022/12/30 18:04, 14101.00, 14109.00, 14095.00, 14108.00, 1323
2022/12/30 18:27, 14107.00, 14114.00, 14103.00, 14113.00, 1252
2022/12/30 18:50, 14114.00, 14132.00, 14110.00, 14128.00, 2820
2022/12/30 19:13, 14127.00, 14130.00, 14116.00, 14121.00, 1602
2022/12/30 19:36, 14122.00, 14124.00, 14118.00, 14124.00, 748
2022/12/30 19:59, 14124.00, 14132.00, 14114.00, 14115.00, 1549
2022/12/30 20:22, 14115.00, 14118.00, 14110.00, 14111.00, 1143
2022/12/30 20:45, 14111.00, 14114.00, 14094.00, 14101.00, 2387
2022/12/30 21:08, 14100.00, 14106.00, 14087.00, 14095.00, 2494
2022/12/30 21:31, 14095.00, 14098.00, 14067.00, 14070.00, 4669
2022/12/30 21:54, 14070.00, 14087.00, 14070.00, 14086.00, 2936
2022/12/30 22:17, 14086.00, 14092.00, 14081.00, 14090.00, 2290
2022/12/30 22:40, 14090.00, 14110.00, 14071.00, 14098.00, 5707
2022/12/30 23:03, 14098.00, 14098.00, 14050.00, 14069.00, 11290
2022/12/30 23:26, 14068.00, 14089.00, 14059.00, 14080.00, 4980
2022/12/30 23:49, 14080.00, 14082.00, 14060.00, 14078.00, 3812
2022/12/31 00:12, 14078.00, 14086.00, 14061.00, 14066.00, 3349
2022/12/31 00:35, 14066.00, 14068.00, 14034.00, 14047.00, 6768
2022/12/31 00:58, 14046.00, 14051.00, 14021.00, 14033.00, 5145
2022/12/31 01:21, 14032.00, 14044.00, 14030.00, 14041.00, 2617
2022/12/31 01:44, 14040.00, 14054.00, 14038.00, 14040.00, 2036
2022/12/31 02:07, 14041.00, 14053.00, 14038.00, 14044.00, 1436
2022/12/31 02:30, 14044.00, 14046.00, 14005.00, 14017.00, 3309
2022/12/31 02:53, 14017.00, 14033.00, 14016.00, 14029.00, 1497
2022/12/31 03:16, 14029.00, 14038.00, 14021.00, 14023.00, 1246
2022/12/31 03:39, 14023.00, 14042.00, 14022.00, 14038.00, 988
2022/12/31 04:02, 14039.00, 14055.00, 14034.00, 14053.00, 1426
2022/12/31 04:25, 14052.00, 14085.00, 14051.00, 14073.00, 3535
2022/12/31 04:48, 14073.00, 14115.00, 14067.00, 14112.00, 4619
2022/12/31 05:00, 14113.00, 14130.00, 14099.00, 14100.00, 2842
2023/01/03 09:08, 14064.00, 14064.00, 14010.00, 14013.00, 23244
2023/01/03 09:31, 14013.00, 14045.00, 13955.00, 13962.00, 27226
2023/01/03 09:54, 13962.00, 13994.00, 13952.00, 13992.00, 16829
2023/01/03 10:17, 13993.00, 14046.00, 13985.00, 14035.00, 18400
2023/01/03 10:40, 14035.00, 14120.00, 14030.00, 14119.00, 23553
2023/01/03 11:03, 14119.00, 14162.00, 14107.00, 14140.00, 19275
2023/01/03 11:26, 14140.00, 14184.00, 14137.00, 14171.00, 14568
2023/01/03 11:49, 14170.00, 14199.00, 14162.00, 14191.00, 10088
2023/01/03 12:12, 14192.00, 14210.00, 14185.00, 14189.00, 7725
2023/01/03 12:35, 14190.00, 14227.00, 14187.00, 14221.00, 9005
2023/01/03 12:58, 14222.00, 14247.00, 14219.00, 14234.00, 9875
2023/01/03 13:21, 14234.00, 14237.00, 14216.00, 14225.00, 7300
