Date,Open,High,Low,Close,Volume
2022/12/30 16:20, 14120.00, 14124.00, 14081.00, 14102.00, 13851
2022/12/30 17:40, 14102.00, 14109.00, 14090.00, 14100.00, 4543
2022/12/30 19:00, 14100.00, 14132.00, 14095.00, 14127.00, 6076
2022/12/30 20:20, 14126.00, 14132.00, 14111.00, 14113.00, 4250
2022/12/30 21:40, 14114.00, 14115.00, 14067.00, 14073.00, 11102
2022/12/30 23:00, 14073.00, 14110.00, 14050.00, 14074.00, 19652
2022/12/31 00:20, 14074.00, 14089.00, 14055.00, 14057.00, 14959
2022/12/31 01:40, 14056.00, 14056.00, 14021.00, 14042.00, 14702
2022/12/31 03:00, 14042.00, 14053.00, 14005.00, 14032.00, 6854
2022/12/31 04:20, 14032.00, 14085.00, 14021.00, 14078.00, 6354
2022/12/31 05:00, 14078.00, 14130.00, 14067.00, 14100.00, 7894
2023/01/03 10:05, 14064.00, 14064.00, 13952.00, 14026.00, 77927
2023/01/03 11:25, 14027.00, 14180.00, 14019.00, 14167.00, 63698
2023/01/03 12:45, 14168.00, 14239.00, 14162.00, 14236.00, 32707
2023/01/03 13:45, 14236.00, 14247.00, 14216.00, 14230.00, 19850
2023/01/03 16:20, 14227.00, 14277.00, 14207.00, 14264.00, 14286
2023/01/03 17:40, 14264.00, 14309.00, 14262.00, 14298.00, 12242
2023/01/03 19:00, 14298.00, 14315.00, 14286.00, 14295.00, 7586
2023/01/03 20:20, 14295.00, 14299.00, 14226.00, 14244.00, 13702
2023/01/03 21:40, 14244.00, 14269.00, 14231.00, 14258.00, 11814
2023/01/03 23:00, 14257.00, 14304.00, 14213.00, 14214.00, 26806
2023/01/04 00:20, 14215.00, 14241.00, 14174.00, 14190.00, 33534
2023/01/04 01:40, 14190.00, 14199.00, 14153.00, 14181.00, 15026
2023/01/04 03:00, 14182.00, 14183.00, 14146.00, 14176.00, 6892
2023/01/04 04:20, 14177.00, 14217.00, 14150.00, 14202.00, 5740
2023/01/04 05:00, 14202.00, 14204.00, 14183.00, 14190.00, 2138
2023/01/04 10:05, 14199.00, 14271.00, 14180.00, 14238.00, 56014
2023/01/04 11:25, 14239.00, 14253.00, 14204.00, 14239.00, 24730
2023/01/04 12:45, 14239.00, 14242.00, 14187.00, 14206.00, 19442
2023/01/04 13:45, 14206.00, 14245.00, 14202.00, 14209.00, 14586
2023/01/04 16:20, 14207.00, 14261.00, 14204.00, 14258.00, 8302
2023/01/04 17:40, 14257.00, 14268.00, 14234.00, 14241.00, 8810
2023/01/04 19:00, 14240.00, 14254.00, 14228.00, 14235.00, 5297
2023/01/04 20:20, 14235.00, 14252.00, 14233.00, 14240.00, 4289
2023/01/04 21:40, 14240.00, 14267.00, 14223.00, 14262.00, 9287
2023/01/04 23:00, 14261.00, 14304.00, 14255.00, 14281.00, 25515
2023/01/05 00:20, 14280.00, 14296.00, 14211.00, 14290.00, 35917
2023/01/05 01:40, 14290.00, 14340.00, 14284.00, 14340.00, 17219
2023/01/05 03:00, 14341.00, 14343.00, 14296.00, 14319.00, 8501
2023/01/05 04:20, 14320.00, 14350.00, 14282.00, 14336.00, 15290
2023/01/05 05:00, 14337.00, 14340.00, 14306.00, 14328.00, 3091
2023/01/05 10:05, 14325.00, 14375.00, 14270.00, 14274.00, 66819
2023/01/05 11:25, 14276.00, 14299.00, 14259.00, 14287.00, 31606
2023/01/05 12:45, 14286.00, 14287.00, 14239.00, 14269.00, 21888
2023/01/05 13:45, 14269.00, 14290.00, 14261.00, 14289.00, 14499
2023/01/05 16:20, 14277.00, 14285.00, 14261.00, 14277.00, 7480
2023/01/05 17:40, 14278.00, 14307.00, 14272.00, 14302.00, 8311
2023/01/05 19:00, 14302.00, 14322.00, 14293.00, 14315.00, 7014
2023/01/05 20:20, 14315.00, 14330.00, 14308.00, 14319.00, 5592
