Date,Open,High,Low,Close,Volume
2022/12/30 16:30, 14120.00, 14124.00, 14081.00, 14102.00, 14592
2022/12/30 18:00, 14101.00, 14109.00, 14090.00, 14107.00, 4904
2022/12/30 19:30, 14107.00, 14132.00, 14103.00, 14120.00, 6420
2022/12/30 21:00, 14120.00, 14132.00, 14094.00, 14097.00, 6261
2022/12/30 22:30, 14097.00, 14100.00, 14067.00, 14086.00, 12344
2022/12/31 00:00, 14086.00, 14110.00, 14050.00, 14066.00, 26979
2022/12/31 01:30, 14066.00, 14077.00, 14021.00, 14039.00, 16381
2022/12/31 03:00, 14039.00, 14054.00, 14005.00, 14032.00, 8108
2022/12/31 04:30, 14032.00, 14085.00, 14021.00, 14072.00, 7147
2022/12/31 05:00, 14070.00, 14130.00, 14068.00, 14100.00, 7101
2023/01/03 10:15, 14064.00, 14064.00, 13952.00, 14037.00, 84318
2023/01/03 11:45, 14038.00, 14195.00, 14026.00, 14190.00, 66505
2023/01/03 13:15, 14189.00, 14247.00, 14185.00, 14230.00, 34350
2023/01/03 13:45, 14230.00, 14239.00, 14216.00, 14230.00, 9009
2023/01/03 16:30, 14227.00, 14277.00, 14207.00, 14274.00, 15561
2023/01/03 18:00, 14274.00, 14310.00, 14264.00, 14305.00, 12693
2023/01/03 19:30, 14305.00, 14315.00, 14277.00, 14280.00, 8349
2023/01/03 21:00, 14281.00, 14286.00, 14226.00, 14246.00, 15097
2023/01/03 22:30, 14244.00, 14272.00, 14231.00, 14254.00, 13441
2023/01/04 00:00, 14254.00, 14304.00, 14180.00, 14240.00, 47352
2023/01/04 01:30, 14239.00, 14241.00, 14153.00, 14165.00, 20802
2023/01/04 03:00, 14166.00, 14193.00, 14146.00, 14176.00, 8593
2023/01/04 04:30, 14177.00, 14217.00, 14150.00, 14192.00, 6243
2023/01/04 05:00, 14192.00, 14202.00, 14186.00, 14190.00, 1635
2023/01/04 10:15, 14199.00, 14271.00, 14180.00, 14236.00, 60023
2023/01/04 11:45, 14236.00, 14253.00, 14192.00, 14203.00, 27910
2023/01/04 13:15, 14201.00, 14235.00, 14187.00, 14226.00, 18115
2023/01/04 13:45, 14225.00, 14245.00, 14208.00, 14209.00, 8724
2023/01/04 16:30, 14207.00, 14268.00, 14204.00, 14262.00, 10517
2023/01/04 18:00, 14262.00, 14265.00, 14234.00, 14244.00, 7614
2023/01/04 19:30, 14245.00, 14254.00, 14228.00, 14246.00, 5910
2023/01/04 21:00, 14246.00, 14252.00, 14223.00, 14230.00, 5917
2023/01/04 22:30, 14230.00, 14285.00, 14227.00, 14284.00, 14828
