Date,Open,High,Low,Close,Volume
2022/12/30 15:51, 14120.00, 14124.00, 14081.00, 14108.00, 10605
2022/12/30 16:42, 14107.00, 14116.00, 14092.00, 14107.00, 4706
2022/12/30 17:33, 14107.00, 14109.00, 14090.00, 14099.00, 2733
2022/12/30 18:24, 14099.00, 14114.00, 14095.00, 14111.00, 2761
2022/12/30 19:15, 14111.00, 14132.00, 14110.00, 14120.00, 4679
2022/12/30 20:06, 14120.00, 14132.00, 14113.00, 14114.00, 2648
2022/12/30 20:57, 14114.00, 14116.00, 14094.00, 14103.00, 3745
2022/12/30 21:48, 14102.00, 14104.00, 14067.00, 14084.00, 8869
2022/12/30 22:39, 14084.00, 14110.00, 14071.00, 14098.00, 8460
2022/12/30 23:30, 14099.00, 14101.00, 14050.00, 14075.00, 17002
2022/12/31 00:21, 14076.00, 14086.00, 14044.00, 14044.00, 9565
2022/12/31 01:12, 14044.00, 14051.00, 14021.00, 14040.00, 10753
2022/12/31 02:03, 14040.00, 14054.00, 14033.00, 14042.00, 4040
2022/12/31 02:54, 14043.00, 14048.00, 14005.00, 14030.00, 5029
2022/12/31 03:45, 14030.00, 14042.00, 14021.00, 14040.00, 2412
2022/12/31 04:36, 14040.00, 14085.00, 14035.00, 14081.00, 5670
2022/12/31 05:00, 14081.00, 14130.00, 14080.00, 14100.00, 6560
2023/01/03 09:36, 14064.00, 14064.00, 13955.00, 13977.00, 54606
2023/01/03 10:27, 13977.00, 14083.00, 13952.00, 14081.00, 43897
2023/01/03 11:18, 14082.00, 14180.00, 14076.00, 14167.00, 40742
2023/01/03 12:09, 14167.00, 14210.00, 14156.00, 14187.00, 20942
2023/01/03 13:00, 14188.00, 14247.00, 14186.00, 14225.00, 20223
2023/01/03 13:45, 14225.00, 14239.00, 14216.00, 14230.00, 13772
2023/01/03 15:51, 14227.00, 14244.00, 14207.00, 14239.00, 7512
2023/01/03 16:42, 14238.00, 14282.00, 14238.00, 14277.00, 10118
2023/01/03 17:33, 14277.00, 14309.00, 14276.00, 14305.00, 8283
2023/01/03 18:24, 14306.00, 14315.00, 14286.00, 14287.00, 5854
2023/01/03 19:15, 14287.00, 14302.00, 14283.00, 14283.00, 3600
