Date,Open,High,Low,Close,Volume
2022/12/30 15:36, 14120.00, 14124.00, 14081.00, 14100.00, 9074
2022/12/30 16:12, 14100.00, 14116.00, 14092.00, 14101.00, 4130
2022/12/30 16:48, 14101.00, 14109.00, 14092.00, 14106.00, 2371
2022/12/30 17:24, 14107.00, 14107.00, 14090.00, 14098.00, 2119
2022/12/30 18:00, 14099.00, 14109.00, 14094.00, 14107.00, 1802
2022/12/30 18:36, 14107.00, 14117.00, 14103.00, 14116.00, 2153
2022/12/30 19:12, 14116.00, 14132.00, 14115.00, 14122.00, 3752
2022/12/30 19:48, 14122.00, 14132.00, 14118.00, 14125.00, 1563
2022/12/30 20:24, 14125.00, 14125.00, 14110.00, 14113.00, 1996
2022/12/30 21:00, 14113.00, 14113.00, 14094.00, 14097.00, 3217
2022/12/30 21:36, 14097.00, 14100.00, 14067.00, 14075.00, 7066
2022/12/30 22:12, 14076.00, 14092.00, 14071.00, 14088.00, 4052
2022/12/30 22:48, 14088.00, 14110.00, 14068.00, 14069.00, 9684
2022/12/30 23:24, 14069.00, 14089.00, 14050.00, 14077.00, 12297
2022/12/31 00:00, 14077.00, 14086.00, 14060.00, 14066.00, 6224
2022/12/31 00:36, 14066.00, 14077.00, 14034.00, 14046.00, 8330
2022/12/31 01:12, 14045.00, 14051.00, 14021.00, 14040.00, 6696
2022/12/31 01:48, 14040.00, 14054.00, 14033.00, 14050.00, 3078
2022/12/31 02:24, 14050.00, 14053.00, 14009.00, 14013.00, 3603
2022/12/31 03:00, 14012.00, 14038.00, 14005.00, 14032.00, 2782
2022/12/31 03:36, 14032.00, 14042.00, 14021.00, 14039.00, 1707
2022/12/31 04:12, 14038.00, 14068.00, 14034.00, 14067.00, 2671
2022/12/31 04:48, 14067.00, 14115.00, 14066.00, 14112.00, 7028
2022/12/31 05:00, 14113.00, 14130.00, 14099.00, 14100.00, 2842
2023/01/03 09:21, 14064.00, 14064.00, 13998.00, 14000.00, 37645
2023/01/03 09:57, 13999.00, 14011.00, 13952.00, 13996.00, 31861
2023/01/03 10:33, 13997.00, 14093.00, 13997.00, 14088.00, 33387
2023/01/03 11:09, 14089.00, 14176.00, 14077.00, 14170.00, 30902
2023/01/03 11:45, 14168.00, 14195.00, 14156.00, 14190.00, 17028
2023/01/03 12:21, 14189.00, 14210.00, 14185.00, 14205.00, 12326
2023/01/03 12:57, 14205.00, 14247.00, 14201.00, 14231.00, 16149
2023/01/03 13:33, 14231.00, 14237.00, 14216.00, 14226.00, 10577
2023/01/03 13:45, 14226.00, 14239.00, 14220.00, 14230.00, 4307
2023/01/03 15:36, 14227.00, 14233.00, 14207.00, 14230.00, 5333
2023/01/03 16:12, 14231.00, 14277.00, 14225.00, 14260.00, 7861
2023/01/03 16:48, 14260.00, 14285.00, 14253.00, 14283.00, 5257
2023/01/03 17:24, 14283.00, 14309.00, 14282.00, 14303.00, 6606
2023/01/03 18:00, 14303.00, 14310.00, 14296.00, 14305.00, 3197
2023/01/03 18:36, 14305.00, 14315.00, 14286.00, 14289.00, 4574
2023/01/03 19:12, 14288.00, 14302.00, 14286.00, 14287.00, 2097
2023/01/03 19:48, 14287.00, 14288.00, 14242.00, 14247.00, 5963
2023/01/03 20:24, 14247.00, 14255.00, 14226.00, 14251.00, 7542
2023/01/03 21:00, 14251.00, 14253.00, 14237.00, 14246.00, 3270
2023/01/03 21:36, 14244.00, 14269.00, 14231.00, 14259.00, 7586
2023/01/03 22:12, 14259.00, 14272.00, 14253.00, 14261.00, 4026
2023/01/03 22:48, 14261.00, 14304.00, 14244.00, 14258.00, 13704
2023/01/03 23:24, 14258.00, 14262.00, 14193.00, 14210.00, 22220
2023/01/04 00:00, 14208.00, 14240.00, 14180.00, 14240.00, 13257
2023/01/04 00:36, 14239.00, 14241.00, 14170.00, 14180.00, 11192
2023/01/04 01:12, 14179.00, 14186.00, 14153.00, 14169.00, 7979
2023/01/04 01:48, 14169.00, 14193.00, 14148.00, 14150.00, 5307
2023/01/04 02:24, 14150.00, 14166.00, 14146.00, 14164.00, 2927
2023/01/04 03:00, 14164.00, 14182.00, 14161.00, 14176.00, 1990
2023/01/04 03:36, 14177.00, 14185.00, 14150.00, 14156.00, 1509
2023/01/04 04:12, 14156.00, 14207.00, 14154.00, 14198.00, 3445
2023/01/04 04:48, 14196.00, 14217.00, 14183.00, 14193.00, 2221
2023/01/04 05:00, 14194.00, 14199.00, 14186.00, 14190.00, 703
2023/01/04 09:21, 14199.00, 14227.00, 14180.00, 14201.00, 26193
2023/01/04 09:57, 14201.00, 14271.00, 14190.00, 14241.00, 26598
2023/01/04 10:33, 14242.00, 14256.00, 14204.00, 14225.00, 15049
2023/01/04 11:09, 14225.00, 14249.00, 14213.00, 14245.00, 9521
2023/01/04 11:45, 14245.00, 14253.00, 14192.00, 14203.00, 10572
2023/01/04 12:21, 14201.00, 14220.00, 14187.00, 14207.00, 8375
2023/01/04 12:57, 14209.00, 14221.00, 14199.00, 14212.00, 5049
2023/01/04 13:33, 14211.00, 14245.00, 14210.00, 14215.00, 10729
2023/01/04 13:45, 14215.00, 14217.00, 14208.00, 14209.00, 2686
2023/01/04 15:36, 14207.00, 14223.00, 14204.00, 14222.00, 2476
2023/01/04 16:12, 14222.00, 14247.00, 14220.00, 14245.00, 3661
2023/01/04 16:48, 14246.00, 14268.00, 14244.00, 14255.00, 6687
2023/01/04 17:24, 14256.00, 14258.00, 14234.00, 14242.00, 3321
2023/01/04 18:00, 14242.00, 14248.00, 14235.00, 14244.00, 1986
2023/01/04 18:36, 14245.00, 14254.00, 14240.00, 14244.00, 2163
2023/01/04 19:12, 14244.00, 14245.00, 14228.00, 14245.00, 2778
2023/01/04 19:48, 14246.00, 14252.00, 14242.00, 14248.00, 1805
2023/01/04 20:24, 14248.00, 14250.00, 14233.00, 14239.00, 1997
2023/01/04 21:00, 14238.00, 14242.00, 14223.00, 14230.00, 3084
2023/01/04 21:36, 14230.00, 14267.00, 14227.00, 14258.00, 5642
2023/01/04 22:12, 14258.00, 14279.00, 14255.00, 14269.00, 6279
2023/01/04 22:48, 14269.00, 14304.00, 14259.00, 14284.00, 16557
2023/01/04 23:24, 14284.00, 14296.00, 14211.00, 14229.00, 24166
2023/01/05 00:00, 14230.00, 14279.00, 14226.00, 14276.00, 10553
2023/01/05 00:36, 14276.00, 14326.00, 14266.00, 14324.00, 11742
2023/01/05 01:12, 14324.00, 14336.00, 14320.00, 14329.00, 7199
2023/01/05 01:48, 14330.00, 14343.00, 14325.00, 14340.00, 3228
2023/01/05 02:24, 14341.00, 14342.00, 14296.00, 14335.00, 5299
2023/01/05 03:00, 14336.00, 14342.00, 14316.00, 14319.00, 2514
2023/01/05 03:36, 14320.00, 14348.00, 14282.00, 14304.00, 10505
2023/01/05 04:12, 14305.00, 14350.00, 14295.00, 14333.00, 4231
2023/01/05 04:48, 14334.00, 14342.00, 14306.00, 14313.00, 2537
